number,value,D,total_supply,balances0,balances1,balances2,A_gamma0,A_gamma1,A_gamma2,A_gamma3,prices0,prices1
16078534,2997588401485,145026215711923088721221244,174696451019759245877103,48915398645954,296491348293,39792939621337906746662,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16437208611903258811328,1220996991496316851759
16078834,2996602634399,145027210476302312182482219,174700646621015075129534,48891533546168,296646777563,39792371537452361536875,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16437030646957222804710,1219865084230205549337
16079134,2994894444845,145027278751226378774923659,174700647815272721644922,48830026631941,296690746160,39836960313851952159301,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16447702172135053822130,1216975582462121328001
16079434,3056161625208,146316505738641461157807116,174700647815272721644922,49957660936257,295981693795,39029859885027064508700,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16788736155783932798726,1266957910549312626532
16079734,3065486789083,146487683757168352707747722,174746260788866341884217,50049740197809,295262623628,39084054003410204396283,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16860298869323369902580,1273166842075655797793
16080034,3074177771823,146751997235766656536704391,174740237159595389685685,50080590956109,294415358846,39169102776502987554323,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16982724164527246829770,1274755333660186429492
16080334,3063496033180,147022258113961804773053430,174740385405685802455639,49915916142760,295341555191,39176092139511974533498,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16860112277094363122935,1270658016752213599580
16080634,3059680346888,147022539873831093962101992,174740385405685802455639,49952214469362,295491635468,39127760644791376494092,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16826215749902145860983,1268454391718670347569
16080934,3065581587860,147157560197043780776492132,174740385852853101711250,49952798247483,295587861694,39114883086714867678701,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16875694905162627331268,1272066061900237150831
16081234,3060513016833,147157560285367095581220513,174740385957654512377911,49952798247483,295587861694,39114883157336493413621,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16826552325324640509407,1269456493969996368415
16081534,3061491466596,147157771104958059398761740,174740386106052980212161,50047690942102,295587861694,39040472800932994725904,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16826016389689467525605,1270708988780611387202
16081834,3062185903847,147245161699672933835106054,174688365882854189663492,49934957968310,295165263042,39150478828914380522046,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16874036644254266731644,1267943177164879015222
16082134,3059568201532,147245270396347378114163575,174688365882854189663492,49891474992700,295164500014,39184992785328809721182,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16853248232433788889291,1266246387193816509141
16082434,3060214294701,147245286819275803855004006,174688365882854189663492,49904220185761,295164500014,39174938126229553588774,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16851381640574230028200,1267191231002283281240
16082734,3061385869494,147399628641089048533658175,174710788365533774885451,49933375426119,294994250447,39189813819225613436882,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16865566922996859560609,1267578063245253461691
16083034,3053372928924,147400006337318789750692596,174710788365533774885451,49842556381043,295369107670,39212033008863580891565,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16784628666623132313659,1263690376179846400763
16083334,3052611948979,147532800863579711982819963,174710788365533774885451,49815561026597,295669101719,39193734669565145898457,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16786433231397811088651,1262600990523644012259
16083634,3056626404188,147627854332618211837932583,174663529405629615110084,49863217130225,295461945114,39152061700167698959402,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16809387183322524958185,1265855894081257017900
16083934,3058604321069,147763452551625833779050605,174663529405629615110084,49958731624432,295352924828,39091590702400086410204,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16841243008571356287471,1265900560989602207287
16084234,3063492908065,147896261413311261797382068,174663529405629615110084,49987544287102,295652924828,39029605791126620993303,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16833023005938117033554,1272610283073601227274
16084534,3055583224663,148026182533982159518228149,174663529405629615110084,49817713143565,296393185978,39065807827989503882234,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16782398191470475027732,1266553810822708029476
16084834,3078773253908,148311247148296320287414558,174686973923530596817475,50455738679238,295179826808,38744797291775884750925,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16925872138288049888726,1284619344519773329815
16085134,3090217386193,148723486537719448382326093,174686973923530596817475,50391033716943,294398338372,38898903511537331537262,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17070545187626902689510,1287996497607702712210
16085434,3093085623212,135329087190884358272211963,158658073184523929174862,45785119382010,267660485951,35280302429048651030288,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17055088850380907676428,1292732518225412151805
16085734,3097622916341,147830729859245581229000210,173153537641181731984689,50072963012333,292057342987,38430403790410084026789,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17079077386323871223264,1296609220375624811916
16086034,3103125539772,148106688071535405147709058,173158393695721347980759,50253962091720,291492182363,38366296882038286572084,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17158327068255686190629,1297597661151503371003
16086334,3103340653236,148383964961399692786464229,173158493001531735065205,50165097927465,290515328160,38565072458222364442330,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17196725150432232350473,1294939321483315224814
16086634,3098121700136,148663773460933947467874756,173158493001531735065205,50105664652493,290404546170,38626522675337282764717,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17166860681051376418058,1290622920496951361268
16086934,3095419296500,148663961675275053013973090,173158493001531735065205,50069106499225,290610347958,38627687672038062525797,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17165577544183968913479,1287329367828209142179
16087234,3093274461165,148798802424776789192247096,173158493001531735065205,50092070447614,290679898431,38600818383002829006947,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17119985140425968382439,1288067700742307775971
16087534,3095241177141,148800929707787356669386448,173160806624374568083199,50095706972975,290360917886,38642054371256186750032,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17147701250062457213891,1288442494312237601602
16087834,3092826992713,148801029634240215171742240,173160806624374568083199,50037971245063,290073518383,38725256165066053156229,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17137960218820355378496,1286152847986149248857
16088134,3086461237489,148801333848373187308170786,173160806624374568083199,49958647063280,290158241522,38775996709667514478876,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17083526590038206073997,1282275820986170729142
16088434,3087662473777,148904884099544965308190994,173123098369512733953640,49951436954145,290169218201,38754973187213454135753,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,17087829796762982494235,1283446757070061675438
